10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 2
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 6
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 2
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 7
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 6
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 2
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 6
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 6
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 3
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 4
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0, 1000, 1000, 5
10, 0.25, 0, 0.25, 1000, 410, 0
10, 0.25, 0, 0.25, 1000, 70, 0
10, 0.25, 0, 0.25, 1000, 299, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 9, 0
10, 0.25, 0, 0.25, 1000, 129, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 252, 0
10, 0.25, 0, 0.25, 1000, 55, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 41, 0
10, 0.25, 0, 0.25, 1000, 34, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 135, 0
10, 0.25, 0, 0.25, 1000, 758, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 690, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 53, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 100, 0
10, 0.25, 0, 0.25, 1000, 467, 0
10, 0.25, 0, 0.25, 1000, 30, 0
10, 0.25, 0, 0.25, 1000, 53, 0
10, 0.25, 0, 0.25, 1000, 92, 0
10, 0.25, 0, 0.25, 1000, 500, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 410, 0
10, 0.25, 0, 0.25, 1000, 153, 0
10, 0.25, 0, 0.25, 1000, 52, 0
10, 0.25, 0, 0.25, 1000, 230, 0
10, 0.25, 0, 0.25, 1000, 651, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 211, 0
10, 0.25, 0, 0.25, 1000, 477, 0
10, 0.25, 0, 0.25, 1000, 797, 0
10, 0.25, 0, 0.25, 1000, 32, 0
10, 0.25, 0, 0.25, 1000, 30, 0
10, 0.25, 0, 0.25, 1000, 689, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 368, 0
10, 0.25, 0, 0.25, 1000, 613, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 819, 0
10, 0.25, 0, 0.25, 1000, 23, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 702, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 347, 0
10, 0.25, 0, 0.25, 1000, 693, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 196, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 156, 0
10, 0.25, 0, 0.25, 1000, 63, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 11, 0
10, 0.25, 0, 0.25, 1000, 325, 0
10, 0.25, 0, 0.25, 1000, 239, 0
10, 0.25, 0, 0.25, 1000, 277, 0
10, 0.25, 0, 0.25, 1000, 355, 0
10, 0.25, 0, 0.25, 1000, 5, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 95, 0
10, 0.25, 0, 0.25, 1000, 782, 0
10, 0.25, 0, 0.25, 1000, 858, 0
10, 0.25, 0, 0.25, 1000, 93, 0
10, 0.25, 0, 0.25, 1000, 298, 0
10, 0.25, 0, 0.25, 1000, 735, 0
10, 0.25, 0, 0.25, 1000, 238, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 415, 0
10, 0.25, 0, 0.25, 1000, 382, 0
10, 0.25, 0, 0.25, 1000, 401, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 93, 0
10, 0.25, 0, 0.25, 1000, 223, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 928, 0
10, 0.25, 0, 0.25, 1000, 109, 0
10, 0.25, 0, 0.25, 1000, 180, 0
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 1000, 1
10, 0.25, 0, 0.25, 1000, 447, 0
10, 0.25, 0, 0.25, 1000, 55, 0
10, 0.25, 0, 0.25, 1000, 558, 0
10, 0.25, 0, 0.5, 1000, 49, 0
10, 0.25, 0, 0.5, 1000, 196, 0
10, 0.25, 0, 0.5, 1000, 151, 0
10, 0.25, 0, 0.5, 1000, 1000, 2
10, 0.25, 0, 0.5, 1000, 114, 0
10, 0.25, 0, 0.5, 1000, 883, 0
10, 0.25, 0, 0.5, 1000, 120, 0
10, 0.25, 0, 0.5, 1000, 28, 0
10, 0.25, 0, 0.5, 1000, 19, 0
10, 0.25, 0, 0.5, 1000, 27, 0
10, 0.25, 0, 0.5, 1000, 294, 0
10, 0.25, 0, 0.5, 1000, 63, 0
10, 0.25, 0, 0.5, 1000, 1000, 1
10, 0.25, 0, 0.5, 1000, 54, 0
10, 0.25, 0, 0.5, 1000, 1000, 1
10, 0.25, 0, 0.5, 1000, 163, 0
10, 0.25, 0, 0.5, 1000, 361, 0
10, 0.25, 0, 0.5, 1000, 42, 0
10, 0.25, 0, 0.5, 1000, 28, 0
10, 0.25, 0, 0.5, 1000, 486, 0
10, 0.25, 0, 0.5, 1000, 28, 0
10, 0.25, 0, 0.5, 1000, 105, 0
10, 0.25, 0, 0.5, 1000, 66, 0
10, 0.25, 0, 0.5, 1000, 124, 0
10, 0.25, 0, 0.5, 1000, 146, 0
10, 0.25, 0, 0.5, 1000, 87, 0
10, 0.25, 0, 0.5, 1000, 250, 0
10, 0.25, 0, 0.5, 1000, 33, 0
10, 0.25, 0, 0.5, 1000, 1000, 1
10, 0.25, 0, 0.5, 1000, 15, 0
10, 0.25, 0, 0.5, 1000, 158, 0
10, 0.25, 0, 0.5, 1000, 113, 0
10, 0.25, 0, 0.5, 1000, 42, 0
10, 0.25, 0, 0.5, 1000, 1000, 2
10, 0.25, 0, 0.5, 1000, 24, 0
10, 0.25, 0, 0.5, 1000, 355, 0
10, 0.25, 0, 0.5, 1000, 60, 0
10, 0.25, 0, 0.5, 1000, 181, 0
10, 0.25, 0, 0.5, 1000, 104, 0
10, 0.25, 0, 0.5, 1000, 451, 0
10, 0.25, 0, 0.5, 1000, 148, 0
10, 0.25, 0, 0.5, 1000, 358, 0
10, 0.25, 0, 0.5, 1000, 78, 0
10, 0.25, 0, 0.5, 1000, 778, 0
10, 0.25, 0, 0.5, 1000, 116, 0
10, 0.25, 0, 0.5, 1000, 57, 0
10, 0.25, 0, 0.5, 1000, 136, 0
10, 0.25, 0, 0.5, 1000, 26, 0
10, 0.25, 0, 0.5, 1000, 1000, 1
10, 0.25, 0, 0.5, 1000, 1000, 1
10, 0.25, 0, 0.5, 1000, 475, 0
10, 0.25, 0, 0.5, 1000, 18, 0
10, 0.25, 0, 0.5, 1000, 144, 0
10, 0.25, 0, 0.5, 1000, 468, 0
10, 0.25, 0, 0.5, 1000, 71, 0
